time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,year
2017-11-12,21.8,13.0,17.7,22.3,12.4,17.2,2017-11-12T04:45,2017-11-12T18:33,49647.86,46109.84,0.0,0.0,0.0,0.0,18.0,40.3,81,29.39,5.1,2017
2017-11-13,20.7,12.7,17.2,19.4,12.8,16.3,2017-11-13T04:44,2017-11-13T18:34,49747.53,44187.25,0.1,0.1,0.0,1.0,18.9,40.3,79,23.15,4.25,2017
2017-11-14,21.9,13.9,18.0,22.4,13.8,17.6,2017-11-14T04:44,2017-11-14T18:35,49845.85,46185.53,0.0,0.0,0.0,0.0,20.3,45.4,69,26.64,4.7,2017
2017-11-15,23.2,13.3,19.1,23.4,13.9,18.5,2017-11-15T04:43,2017-11-15T18:36,49942.7,46254.11,0.2,0.2,0.0,1.0,27.3,56.2,43,27.62,5.07,2017
2017-11-16,23.5,16.2,19.7,23.0,15.4,18.8,2017-11-16T04:43,2017-11-16T18:37,50037.93,28838.41,1.1,1.1,0.0,4.0,26.7,55.8,34,21.08,4.19,2017
2017-11-17,22.2,18.2,20.5,21.3,18.4,19.5,2017-11-17T04:42,2017-11-17T18:37,50131.41,42383.14,2.2,2.2,0.0,6.0,32.1,67.3,46,21.56,4.23,2017
2017-11-18,21.8,18.0,19.9,20.1,17.3,18.3,2017-11-18T04:41,2017-11-18T18:38,50223.02,28695.06,3.1,3.1,0.0,10.0,25.8,55.4,59,16.06,3.75,2017
2017-11-19,23.0,16.8,19.4,24.0,16.5,19.2,2017-11-19T04:41,2017-11-19T18:39,50312.61,44703.17,1.2,1.2,0.0,6.0,19.4,43.9,99,26.7,4.89,2017
2017-11-20,22.1,16.0,19.1,22.8,16.3,18.7,2017-11-20T04:40,2017-11-20T18:40,50400.05,37107.3,1.1,1.1,0.0,5.0,18.6,39.6,109,20.22,3.82,2017
2017-11-21,22.2,16.7,19.5,22.9,17.3,19.1,2017-11-21T04:40,2017-11-21T18:41,50485.2,46722.62,0.2,0.2,0.0,1.0,16.6,35.6,103,26.36,4.86,2017
2017-11-22,22.5,16.0,19.2,23.4,17.1,19.7,2017-11-22T04:39,2017-11-22T18:42,50567.92,43637.82,2.3,2.3,0.0,9.0,17.3,37.1,72,24.65,4.36,2017
2017-11-23,24.1,15.4,19.7,25.6,16.8,20.3,2017-11-23T04:39,2017-11-23T18:43,50648.05,46520.56,0.2,0.2,0.0,2.0,21.8,46.1,42,25.98,4.65,2017
2017-11-24,25.9,15.5,21.0,28.9,16.3,22.0,2017-11-24T04:39,2017-11-24T18:44,50725.46,46803.08,0.0,0.0,0.0,0.0,19.4,45.4,41,28.15,5.26,2017
2017-11-25,25.9,15.7,21.0,27.8,16.5,22.3,2017-11-25T04:38,2017-11-25T18:45,50800.0,46824.3,0.0,0.0,0.0,0.0,21.3,45.7,54,30.32,5.37,2017
2017-11-26,25.7,17.7,21.6,27.8,20.1,22.9,2017-11-26T04:38,2017-11-26T18:46,50872.28,45542.98,0.0,0.0,0.0,0.0,26.6,55.8,48,28.02,5.0,2017
2017-11-27,25.1,17.6,21.3,26.6,19.2,22.9,2017-11-27T04:38,2017-11-27T18:47,50942.72,13481.0,3.8,3.8,0.0,7.0,15.5,34.2,36,14.47,2.92,2017
2017-11-28,24.3,18.7,21.3,26.8,21.2,23.5,2017-11-28T04:38,2017-11-28T18:48,51011.24,46972.09,7.1,7.1,0.0,12.0,19.1,43.2,113,24.51,4.13,2017
2017-11-29,24.3,19.0,21.5,27.3,21.6,23.9,2017-11-29T04:37,2017-11-29T18:49,51077.75,44715.52,1.9,1.9,0.0,6.0,15.8,36.0,99,24.26,4.21,2017
2017-11-30,25.6,18.0,22.0,27.5,20.4,23.5,2017-11-30T04:37,2017-11-30T18:49,51142.16,47268.72,1.5,1.5,0.0,6.0,22.7,48.2,44,25.72,4.65,2017
2017-12-01,27.5,19.1,23.1,30.0,20.7,23.8,2017-12-01T04:37,2017-12-01T18:50,51204.37,47004.15,0.0,0.0,0.0,0.0,30.9,61.6,36,27.51,5.4,2017
2017-12-02,27.9,18.8,23.0,27.7,19.0,23.6,2017-12-02T04:37,2017-12-02T18:51,51264.3,7759.22,14.7,14.7,0.0,9.0,20.8,47.5,13,11.13,3.17,2017
2017-12-03,25.4,15.3,20.5,26.2,15.5,20.4,2017-12-03T04:37,2017-12-03T18:52,51321.85,43012.61,0.2,0.2,0.0,2.0,18.0,39.2,296,24.25,4.93,2017
2017-12-04,18.6,16.2,17.5,17.4,14.4,16.4,2017-12-04T04:37,2017-12-04T18:53,51376.93,8251.56,19.7,19.7,0.0,20.0,28.1,58.3,194,9.5,1.93,2017
2017-12-05,22.9,15.4,18.6,24.2,14.8,17.4,2017-12-05T04:37,2017-12-05T18:54,51429.45,45152.01,1.0,1.0,0.0,3.0,35.2,69.1,205,24.43,4.44,2017
2017-12-06,23.6,16.7,20.0,27.9,15.8,19.7,2017-12-06T04:37,2017-12-06T18:55,51479.31,47604.96,1.7,1.7,0.0,3.0,19.2,42.5,274,25.67,5.17,2017
2017-12-07,28.4,17.7,22.9,28.3,16.4,21.6,2017-12-07T04:37,2017-12-07T18:56,51526.42,48215.23,0.0,0.0,0.0,0.0,21.7,43.2,7,25.53,6.54,2017
2017-12-08,27.9,17.7,20.9,29.6,16.8,20.1,2017-12-08T04:37,2017-12-08T18:56,51570.69,46872.63,2.6,2.6,0.0,9.0,27.6,57.2,164,22.76,4.8,2017
2017-12-09,22.2,16.1,19.5,22.4,16.5,19.1,2017-12-09T04:37,2017-12-09T18:57,51612.02,47031.21,0.8,0.8,0.0,4.0,21.3,45.0,105,24.18,4.57,2017
2017-12-10,24.4,14.5,19.9,25.8,15.4,20.5,2017-12-10T04:37,2017-12-10T18:58,51650.32,48429.41,0.0,0.0,0.0,0.0,22.4,47.5,50,31.31,5.62,2017
2017-12-11,26.0,15.0,20.9,27.5,15.4,21.7,2017-12-11T04:37,2017-12-11T18:59,51685.5,48244.84,0.0,0.0,0.0,0.0,21.9,47.2,48,30.85,5.64,2017
2017-12-12,26.0,17.7,22.0,27.8,19.6,23.2,2017-12-12T04:37,2017-12-12T18:59,51717.47,48490.56,0.0,0.0,0.0,0.0,25.1,52.6,47,29.4,5.45,2017
2017-12-13,28.0,18.0,23.0,31.8,19.8,24.1,2017-12-13T04:38,2017-12-13T19:00,51746.14,48375.11,0.0,0.0,0.0,0.0,29.7,58.7,39,28.69,5.92,2017
2017-12-14,36.3,19.5,26.4,39.3,20.4,27.9,2017-12-14T04:38,2017-12-14T19:01,51771.42,47840.57,0.0,0.0,0.0,0.0,20.6,39.2,39,29.15,6.91,2017
2017-12-15,24.6,20.5,22.5,28.0,20.4,24.0,2017-12-15T04:38,2017-12-15T19:01,51793.23,17611.16,1.8,1.8,0.0,4.0,27.8,56.9,173,13.16,2.71,2017
2017-12-16,29.9,20.5,24.3,34.9,22.1,26.2,2017-12-16T04:38,2017-12-16T19:02,51811.73,48576.47,0.0,0.0,0.0,0.0,21.6,45.7,54,29.11,6.04,2017
2017-12-17,26.1,21.2,22.9,29.4,23.7,25.1,2017-12-17T04:39,2017-12-17T19:03,51827.1,39959.08,0.2,0.2,0.0,1.0,19.9,45.0,145,23.7,4.25,2017
2017-12-18,27.9,20.4,24.2,31.7,23.4,26.8,2017-12-18T04:39,2017-12-18T19:03,51839.35,44593.87,0.0,0.0,0.0,0.0,18.7,41.8,50,24.22,4.93,2017
2017-12-19,32.2,20.7,26.3,37.2,24.0,28.8,2017-12-19T04:40,2017-12-19T19:04,51848.47,47762.08,0.0,0.0,0.0,0.0,30.7,60.5,38,28.95,6.54,2017
2017-12-20,35.9,21.9,26.9,40.2,23.3,28.3,2017-12-20T04:40,2017-12-20T19:04,51854.48,43547.67,1.0,1.0,0.0,3.0,29.5,63.7,185,22.36,5.41,2017
2017-12-21,22.9,20.3,21.4,25.2,21.2,22.3,2017-12-21T04:40,2017-12-21T19:05,51857.38,15281.06,6.4,6.4,0.0,16.0,20.1,42.5,115,12.63,2.75,2017
2017-12-22,24.5,19.3,21.8,26.2,21.6,23.2,2017-12-22T04:41,2017-12-22T19:05,51857.19,48619.07,2.2,2.2,0.0,11.0,18.8,40.3,80,24.22,4.48,2017
2017-12-23,29.1,17.3,23.2,34.1,19.1,25.3,2017-12-23T04:42,2017-12-23T19:06,51853.92,48616.11,0.0,0.0,0.0,0.0,23.7,48.6,36,29.39,5.83,2017
2017-12-24,35.1,19.2,24.5,38.9,20.2,26.3,2017-12-24T04:42,2017-12-24T19:06,51847.57,41802.49,3.7,3.7,0.0,6.0,32.8,63.0,164,21.64,4.85,2017
2017-12-25,21.9,19.3,20.4,20.4,17.3,18.9,2017-12-25T04:43,2017-12-25T19:07,51838.18,6268.38,1.9,1.9,0.0,10.0,25.5,52.6,157,12.59,3.5,2017
2017-12-26,22.4,19.3,21.1,22.2,19.1,20.5,2017-12-26T04:43,2017-12-26T19:07,51825.74,8370.09,0.2,0.2,0.0,2.0,19.4,40.0,98,11.23,3.28,2017
2017-12-27,25.0,19.0,22.2,25.4,20.2,22.3,2017-12-27T04:44,2017-12-27T19:07,51810.29,48576.03,0.7,0.7,0.0,3.0,20.5,44.3,55,24.94,5.09,2017
2017-12-28,27.1,16.4,22.4,30.5,17.5,23.9,2017-12-28T04:45,2017-12-28T19:08,51791.83,48559.0,0.0,0.0,0.0,0.0,22.7,46.1,37,29.04,5.51,2017
2017-12-29,30.8,19.9,24.6,35.1,22.3,27.0,2017-12-29T04:45,2017-12-29T19:08,51770.39,44222.99,0.0,0.0,0.0,0.0,25.4,47.9,45,27.06,5.72,2017
2017-12-30,32.4,20.8,24.6,34.3,21.6,26.2,2017-12-30T04:46,2017-12-30T19:08,51746.0,31316.35,2.9,2.9,0.0,5.0,23.8,47.9,225,21.26,4.92,2017
2017-12-31,24.0,20.3,22.0,24.1,20.7,22.2,2017-12-31T04:47,2017-12-31T19:09,51718.66,47137.56,1.0,1.0,0.0,8.0,29.5,60.8,69,21.95,4.37,2017
